ai_likelihood,domain,llm_prediction_CLAUDE,llm_prediction_DEEPSEEK,llm_prediction_GOOGLE,llm_prediction_GPT35,llm_prediction_GPT4,llm_prediction_GROK,llm_prediction_HUMAN,llm_prediction_NOVA,llm_prediction_OPENAI_O_SERIES,llm_prediction_OTHER,paper_id,process
0.010808308919270834,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2078910206,rewritten
0.9951171875,theology,0.225341796875,0.006755828857421875,0.4658203125,0.019287109375,0.228271484375,0.0014047622680664062,0.0062713623046875,0.0013990402221679688,0.0110321044921875,0.034454345703125,W2791908275,rewritten
0.78271484375,theology,0.59521484375,0.002227783203125,0.1802978515625,0.00521087646484375,0.126953125,0.0001093745231628418,0.0849609375,0.00017273426055908203,0.00371551513671875,0.001239776611328125,W2149963961,rewritten
1.0,theology,0.00025177001953125,0.06494140625,0.466064453125,5.304813385009766e-06,0.4677734375,2.384185791015625e-07,1.1920928955078125e-06,8.463859558105469e-06,0.0010128021240234375,3.0994415283203125e-06,W2565470711,rewritten
0.14729817708333334,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2098282247,rewritten
0.6191406249999999,theology,0.90771484375,0.00439453125,0.018035888671875,0.0008034706115722656,0.0184478759765625,2.3543834686279297e-05,0.049224853515625,1.4543533325195312e-05,0.0007491111755371094,0.0007462501525878906,W2125267610,rewritten
0.1650661892361111,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2179359494,rewritten
0.004333919949001736,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1984560414,rewritten
1.0,theology,0.0267181396484375,0.8369140625,0.0300445556640625,3.844499588012695e-05,0.093505859375,8.940696716308594e-07,0.0005273818969726562,6.556510925292969e-07,0.01219940185546875,2.9802322387695312e-06,W2166115851,rewritten
0.007557339138454861,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2060130304,rewritten
1.0,theology,0.0005159378051757812,4.589557647705078e-06,6.383657455444336e-05,6.699562072753906e-05,0.9990234375,1.1920928955078125e-07,8.940696716308594e-07,5.960464477539063e-08,0.00010114908218383789,1.519918441772461e-05,W2769691579,rewritten
0.99267578125,theology,0.00017821788787841797,0.09521484375,0.0870361328125,0.0002627372741699219,0.356689453125,3.635883331298828e-06,0.0027179718017578125,3.808736801147461e-05,0.457763671875,6.580352783203125e-05,W2469444816,rewritten
1.0,theology,0.09344482421875,0.01190948486328125,0.0005478858947753906,0.0002288818359375,0.8779296875,1.7881393432617188e-07,3.88026237487793e-05,1.9073486328125e-06,0.0160675048828125,1.7702579498291016e-05,W2913341946,rewritten
1.0,theology,0.00200653076171875,0.12744140625,0.64111328125,0.00012695789337158203,0.2286376953125,1.1563301086425781e-05,4.649162292480469e-06,2.580881118774414e-05,0.00026297569274902344,0.00021982192993164062,W2149221874,rewritten
2.3146470387776695e-05,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2112249787,rewritten
0.99755859375,theology,0.35986328125,0.0073699951171875,0.323486328125,0.0017366409301757812,0.29736328125,0.00015115737915039062,0.00395965576171875,0.00031757354736328125,0.0029144287109375,0.0027866363525390625,W2159473331,rewritten
1.0,theology,7.957220077514648e-05,0.042022705078125,0.0009455680847167969,1.1324882507324219e-06,0.95654296875,0.0,5.960464477539062e-07,1.1920928955078125e-07,0.0005698204040527344,5.960464477539063e-08,W2127502606,rewritten
1.0,theology,0.06756591796875,0.3447265625,0.0076141357421875,0.00012993812561035156,0.57958984375,2.562999725341797e-06,0.00018727779388427734,7.3909759521484375e-06,0.00044155120849609375,1.7344951629638672e-05,W2615075468,rewritten
1.0,theology,0.00011157989501953125,3.3974647521972656e-06,0.000843048095703125,1.7881393432617188e-05,0.9990234375,0.0,5.960464477539062e-07,1.1920928955078125e-07,1.239776611328125e-05,6.556510925292969e-07,W1657088839,rewritten
1.0,theology,5.304813385009766e-06,0.0634765625,0.033203125,2.8014183044433594e-06,0.90087890625,1.2934207916259766e-05,5.960464477539062e-07,6.556510925292969e-07,0.002529144287109375,4.172325134277344e-07,W2129341280,rewritten
0.001738866170247396,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2172177919,rewritten
0.013147989908854168,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2475591873,rewritten
0.8681640625,theology,0.06964111328125,0.0007948875427246094,0.164306640625,0.49560546875,0.1995849609375,0.0001577138900756836,0.04571533203125,0.00035691261291503906,0.00354766845703125,0.0203857421875,W2091063629,rewritten
0.0027169121636284725,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1566504087,rewritten
2.6391612158881293e-05,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2043731179,rewritten
0.4779730902777778,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2141672870,rewritten
1.0,theology,0.0207977294921875,0.01739501953125,0.5419921875,0.002071380615234375,0.378173828125,0.00018346309661865234,3.6716461181640625e-05,0.0010271072387695312,0.036102294921875,0.0021495819091796875,W2051562066,rewritten
0.0013075934516059028,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1987701170,rewritten
0.99755859375,theology,0.078369140625,0.034515380859375,0.258056640625,0.000579833984375,0.6064453125,2.9921531677246094e-05,0.0017442703247070312,0.0004730224609375,0.0186920166015625,0.0009593963623046875,W1968744738,rewritten
0.9853515625,theology,0.004451751708984375,0.0083160400390625,0.73876953125,0.00621795654296875,0.2288818359375,0.0001926422119140625,0.0020351409912109375,0.0028076171875,0.0038242340087890625,0.00463104248046875,W2156734978,rewritten
0.03977457682291667,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W4410180899,rewritten
1.0,theology,0.01309967041015625,0.0003342628479003906,0.73876953125,0.032562255859375,0.2059326171875,0.00014710426330566406,0.00029158592224121094,0.0003600120544433594,0.0005640983581542969,0.00783538818359375,W2131667576,rewritten
0.96337890625,theology,0.0033550262451171875,0.00018203258514404297,0.01290130615234375,0.01953125,0.9580078125,5.888938903808594e-05,0.0017242431640625,7.325410842895508e-05,0.0015478134155273438,0.0026073455810546875,W1540332219,rewritten
1.0,theology,0.00855255126953125,0.061676025390625,0.2578125,0.0005078315734863281,0.41552734375,4.470348358154297e-06,0.01163482666015625,4.2498111724853516e-05,0.2442626953125,0.0001761913299560547,W2149108980,rewritten
0.0973849826388889,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1861474567,rewritten
1.0,theology,1.0728836059570312e-06,1.4901161193847656e-06,0.002132415771484375,1.7285346984863281e-06,0.998046875,5.960464477539063e-08,0.0,0.0,5.662441253662109e-06,5.960464477539063e-08,W2009779641,rewritten
1.0,theology,0.00039649009704589844,2.8789043426513672e-05,5.364418029785156e-07,2.384185791015625e-07,0.99951171875,0.0,0.0,0.0,0.0001322031021118164,0.0,W956880892,rewritten
0.42236328125,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2062159711,rewritten
0.478515625,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1987829706,rewritten
1.0,theology,1.7881393432617188e-07,9.953975677490234e-06,0.0197601318359375,7.569789886474609e-06,0.93017578125,9.5367431640625e-06,1.1920928955078125e-07,9.5367431640625e-07,0.050262451171875,3.039836883544922e-06,W2512301368,rewritten
0.4340277777777778,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2969530397,rewritten
1.0,theology,0.0187835693359375,0.004306793212890625,0.8505859375,0.00033283233642578125,0.121826171875,0.00034880638122558594,7.510185241699219e-06,9.03010368347168e-05,0.00376129150390625,0.00013244152069091797,W2134488310,rewritten
1.0,theology,0.008636474609375,0.0038852691650390625,0.0012865066528320312,8.89897346496582e-05,0.97412109375,0.0005893707275390625,1.7881393432617188e-07,0.002368927001953125,0.00812530517578125,0.0006933212280273438,W3111045049,rewritten
0.9462890625,theology,0.00037479400634765625,0.00022995471954345703,0.0197296142578125,0.00029540061950683594,0.97265625,2.855062484741211e-05,0.0025959014892578125,4.38690185546875e-05,0.0015087127685546875,0.002742767333984375,W2122354099,rewritten
0.9853515625,theology,0.0015192031860351562,0.01102447509765625,0.290283203125,0.00013077259063720703,0.68798828125,5.960464477539063e-08,0.007564544677734375,2.980232238769531e-07,0.0012979507446289062,3.039836883544922e-06,W1980983873,rewritten
1.0,theology,2.562999725341797e-06,0.00010532140731811523,0.0010347366333007812,3.6954879760742188e-06,0.61083984375,4.172325134277344e-07,2.980232238769531e-07,5.960464477539063e-08,0.38818359375,3.3974647521972656e-06,W2911525012,rewritten
0.108642578125,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2784017243,rewritten
1.0,theology,0.0252532958984375,0.09368896484375,0.335693359375,0.00019156932830810547,0.51806640625,1.5079975128173828e-05,2.1517276763916016e-05,0.0005946159362792969,0.023651123046875,0.0030918121337890625,W2046583787,rewritten
1.0,theology,0.00013720989227294922,8.344650268554688e-07,5.0008296966552734e-05,9.298324584960938e-06,0.99951171875,0.0,1.7881393432617188e-07,1.1920928955078125e-07,8.559226989746094e-05,4.172325134277344e-07,W2895537893,rewritten
0.97802734375,theology,1.9073486328125e-05,0.2452392578125,0.043975830078125,2.3424625396728516e-05,0.429443359375,9.5367431640625e-06,0.1419677734375,2.0503997802734375e-05,0.13916015625,0.00010257959365844727,W2912804508,rewritten
0.15380859375,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2793149934,rewritten
1.0,theology,2.205371856689453e-06,0.0026836395263671875,3.7550926208496094e-06,5.364418029785156e-07,0.9970703125,0.0,0.0,0.0,3.266334533691406e-05,0.0,W2534408394,rewritten
1.0,theology,0.0012044906616210938,0.0013570785522460938,0.5439453125,0.00010961294174194336,0.449462890625,8.106231689453125e-06,2.7835369110107422e-05,5.3822994232177734e-05,0.0037097930908203125,5.823373794555664e-05,W2099433779,rewritten
1.0,theology,0.984375,0.0010328292846679688,8.666515350341797e-05,4.5299530029296875e-06,0.01445770263671875,0.0,2.980232238769531e-07,5.960464477539063e-08,0.00020241737365722656,1.1920928955078125e-06,W2588530653,rewritten
0.99755859375,theology,0.0097503662109375,0.0024394989013671875,0.78662109375,0.00027489662170410156,0.1988525390625,4.5299530029296875e-06,0.0013532638549804688,3.045797348022461e-05,0.0005865097045898438,2.002716064453125e-05,W2127214339,rewritten
1.0,theology,0.0027141571044921875,0.42236328125,0.370849609375,0.002559661865234375,0.10595703125,0.0273590087890625,8.702278137207031e-06,0.020843505859375,0.042327880859375,0.004970550537109375,W1589867153,rewritten
1.0,theology,0.05120849609375,0.037200927734375,0.763671875,0.0007982254028320312,0.10186767578125,0.00014770030975341797,1.5139579772949219e-05,0.0009937286376953125,0.034454345703125,0.00974273681640625,W2546121611,rewritten
1.0,theology,0.00022423267364501953,0.083984375,0.90869140625,2.562999725341797e-06,0.00727081298828125,2.384185791015625e-06,8.165836334228516e-06,4.291534423828125e-06,2.8371810913085938e-05,8.106231689453125e-06,W2030819749,rewritten
1.0,theology,2.1338462829589844e-05,0.005878448486328125,0.0002079010009765625,8.344650268554688e-07,0.97314453125,0.0,7.927417755126953e-06,5.960464477539063e-08,0.0206756591796875,0.0,W2025485284,rewritten
0.004683600531684028,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2791529893,rewritten
0.99755859375,theology,0.0316162109375,0.0093231201171875,0.16943359375,0.00035762786865234375,0.775390625,1.1920928955078125e-05,0.003997802734375,0.00020694732666015625,0.0093536376953125,0.0004329681396484375,W2135279580,rewritten
0.05581325954861111,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2117165279,rewritten
0.99267578125,theology,0.62109375,0.0009784698486328125,0.004962921142578125,0.0004825592041015625,0.369384765625,3.2067298889160156e-05,0.002071380615234375,3.5762786865234375e-06,0.0006899833679199219,0.00022268295288085938,W2885272554,rewritten
1.0,theology,1.2516975402832031e-05,2.384185791015625e-06,9.655952453613281e-06,5.960464477539063e-08,0.99169921875,0.0,0.0,2.980232238769531e-07,0.00812530517578125,0.0,W2593454393,rewritten
1.0,theology,0.0106964111328125,0.0001264810562133789,0.05975341796875,0.0004763603210449219,0.92578125,2.300739288330078e-05,4.690885543823242e-05,3.337860107421875e-05,0.003078460693359375,0.00011783838272094727,W2912159433,rewritten
0.06479899088541667,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1994203598,rewritten
0.87548828125,theology,0.0002582073211669922,0.00010693073272705078,0.0249176025390625,3.11732292175293e-05,0.96484375,2.980232238769531e-07,0.0040740966796875,5.960464477539063e-08,0.005924224853515625,1.1920928955078125e-06,W2163424120,rewritten
0.990234375,theology,0.6201171875,0.0285797119140625,0.06378173828125,0.0112152099609375,0.185791015625,1.1324882507324219e-05,0.088134765625,0.0001055598258972168,0.0003101825714111328,0.001964569091796875,W2056850659,rewritten
0.9755859375,theology,0.00039505958557128906,0.0006699562072753906,0.10955810546875,5.2034854888916016e-05,0.8818359375,2.980232238769531e-07,0.0036754608154296875,4.76837158203125e-06,0.003673553466796875,9.000301361083984e-06,W2048733721,rewritten
0.4950629340277778,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1966487281,rewritten
1.0,theology,0.00406646728515625,0.001556396484375,0.00704193115234375,0.0011425018310546875,0.98193359375,0.0002040863037109375,0.00013971328735351562,0.00010222196578979492,0.002193450927734375,0.001766204833984375,W1982760221,rewritten
0.00011258655124240452,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2015356349,rewritten
0.99755859375,theology,8.291006088256836e-05,1.6570091247558594e-05,0.0007786750793457031,0.00010788440704345703,0.99853515625,3.7550926208496094e-06,2.950429916381836e-05,5.960464477539063e-08,0.0003387928009033203,0.0002532005310058594,W2061114404,rewritten
1.0,theology,0.0026111602783203125,0.01495361328125,0.97900390625,4.2438507080078125e-05,0.00304412841796875,7.152557373046875e-07,9.47713851928711e-06,1.8835067749023438e-05,0.00017440319061279297,4.941225051879883e-05,W2017411388,rewritten
0.46468098958333337,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2066738962,rewritten
0.99755859375,theology,0.0777587890625,0.0200958251953125,0.1917724609375,0.0009775161743164062,0.693359375,0.0001608133316040039,0.0031986236572265625,0.00013971328735351562,0.01163482666015625,0.0007152557373046875,W1609316839,rewritten
1.0,theology,0.000774383544921875,0.0007534027099609375,0.5068359375,0.0146636962890625,0.47265625,4.881620407104492e-05,2.491474151611328e-05,0.000995635986328125,0.0005393028259277344,0.002681732177734375,W1983818299,rewritten
0.19788953993055555,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2090299656,rewritten
1.0,theology,0.0011224746704101562,0.005336761474609375,0.90576171875,0.00043511390686035156,0.0872802734375,9.298324584960938e-06,5.984306335449219e-05,5.185604095458984e-06,2.3245811462402344e-05,1.2278556823730469e-05,W1991748716,rewritten
0.017649332682291668,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2766467644,rewritten
1.0,theology,0.0017251968383789062,0.0005435943603515625,0.986328125,0.0006108283996582031,0.00720977783203125,6.961822509765625e-05,1.3589859008789062e-05,0.0002397298812866211,0.00027370452880859375,0.0029296875,W2327455511,rewritten
0.47932942708333337,theology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1993907461,rewritten
0.00021444426642523872,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1901129140,rewritten
0.23369683159722224,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1861492603,rewritten
1.0,computer_science,0.0262908935546875,0.76806640625,0.00035190582275390625,2.4437904357910156e-06,0.2020263671875,5.960464477539063e-08,5.9604644775390625e-06,2.980232238769531e-07,0.0031414031982421875,8.225440979003906e-06,W1570448133,rewritten
0.000549422370062934,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2031611770,rewritten
1.0,computer_science,0.0013742446899414062,0.01029205322265625,0.059600830078125,0.00013327598571777344,0.927734375,3.790855407714844e-05,0.0003285408020019531,4.0650367736816406e-05,0.0005483627319335938,0.00011491775512695312,W2150220236,rewritten
4.87102402581109e-05,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2112796928,rewritten
1.0,computer_science,3.707408905029297e-05,0.0072174072265625,6.556510925292969e-06,1.1920928955078125e-07,0.09771728515625,5.960464477539063e-08,0.0,2.384185791015625e-07,0.89501953125,5.662441253662109e-06,W2142678478,rewritten
1.0,computer_science,0.00016498565673828125,0.1739501953125,0.0004425048828125,9.5367431640625e-07,0.8232421875,0.0,0.0001289844512939453,7.152557373046875e-07,0.0018224716186523438,1.1920928955078125e-07,W2119180969,rewritten
1.0,computer_science,2.187490463256836e-05,1.2040138244628906e-05,0.00030684471130371094,1.6570091247558594e-05,0.99951171875,2.980232238769531e-07,2.980232238769531e-07,8.344650268554688e-07,0.00025963783264160156,1.3887882232666016e-05,W1677409904,rewritten
1.0,computer_science,6.9141387939453125e-06,0.00019562244415283203,0.0005521774291992188,1.3113021850585938e-06,0.9990234375,0.0,2.980232238769531e-07,0.0,0.0002777576446533203,5.960464477539063e-08,W2954996726,rewritten
0.47200520833333337,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2028046413,rewritten
1.0,computer_science,0.01250457763671875,0.00022351741790771484,0.0008392333984375,7.677078247070312e-05,0.9560546875,3.4570693969726562e-06,1.1920928955078125e-07,0.0110931396484375,0.018768310546875,0.00034618377685546875,W2142238829,rewritten
0.4413519965277778,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W4297733535,rewritten
1.0,computer_science,4.231929779052734e-06,2.9861927032470703e-05,0.0007524490356445312,9.298324584960938e-06,0.9990234375,0.0,5.960464477539062e-07,1.1920928955078125e-07,6.92605972290039e-05,1.7881393432617188e-07,W2125910575,rewritten
0.02749972873263889,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2118020653,rewritten
0.81689453125,computer_science,0.0011806488037109375,0.00041222572326660156,0.00849151611328125,8.291006088256836e-05,0.9775390625,1.1920928955078125e-07,0.006343841552734375,8.463859558105469e-06,0.005779266357421875,8.45789909362793e-05,W2981731882,rewritten
1.0,computer_science,0.0014047622680664062,0.0005965232849121094,0.0130157470703125,8.541345596313477e-05,0.98388671875,0.0003609657287597656,4.76837158203125e-07,2.5033950805664062e-06,0.0005578994750976562,0.0002646446228027344,W2123442489,rewritten
0.43999565972222227,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2026062398,rewritten
1.0,computer_science,0.0106658935546875,0.0828857421875,0.66455078125,0.00023317337036132812,0.2113037109375,0.0001666545867919922,5.942583084106445e-05,0.0005769729614257812,0.0247344970703125,0.004917144775390625,W1969353942,rewritten
0.00013987223307291668,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2493916176,rewritten
0.3111436631944445,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2964199361,rewritten
1.0,computer_science,0.004497528076171875,0.0278167724609375,0.10601806640625,0.004878997802734375,0.517578125,0.0001270771026611328,8.171796798706055e-05,0.001911163330078125,0.1583251953125,0.1787109375,W2963748441,rewritten
0.005887349446614584,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2089458547,rewritten
1.0,computer_science,0.0146026611328125,0.05670166015625,0.03204345703125,7.510185241699219e-06,0.8955078125,1.7881393432617188e-07,0.0010843276977539062,1.7881393432617188e-07,0.00010687112808227539,6.556510925292969e-07,W2134295053,rewritten
1.0,computer_science,0.345458984375,0.0078887939453125,0.459228515625,0.00038051605224609375,0.1787109375,1.7821788787841797e-05,7.349252700805664e-05,0.00048279762268066406,0.007110595703125,0.0005869865417480469,W2136850043,rewritten
1.9835101233588324e-05,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2541884796,rewritten
1.0,computer_science,0.01052093505859375,0.0697021484375,0.47216796875,5.453824996948242e-05,0.447021484375,3.0994415283203125e-06,8.815526962280273e-05,7.987022399902344e-06,0.0004711151123046875,1.9311904907226562e-05,W2580035316,rewritten
0.2794053819444445,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2395579298,rewritten
1.0,computer_science,0.388916015625,0.1103515625,0.18603515625,0.00016105175018310547,0.30517578125,6.854534149169922e-06,0.0005273818969726562,9.47713851928711e-06,0.008697509765625,0.00012159347534179688,W2058401212,rewritten
0.4825846354166667,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2018044188,rewritten
1.0,computer_science,0.61767578125,0.2109375,0.058746337890625,0.00040078163146972656,0.10614013671875,5.960464477539062e-07,0.005062103271484375,9.119510650634766e-06,0.0006051063537597656,0.0005631446838378906,W2054692642,rewritten
0.0004744529724121094,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2086561953,rewritten
1.0,computer_science,0.002330780029296875,0.033294677734375,0.0003032684326171875,2.3603439331054688e-05,0.9091796875,5.304813385009766e-06,5.960464477539063e-08,0.00015974044799804688,0.0546875,0.00016415119171142578,W1524333225,rewritten
0.2647569444444445,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2901954177,rewritten
0.033806694878472224,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2010049072,rewritten
1.0,computer_science,0.2154541015625,0.0003066062927246094,0.0025081634521484375,3.725290298461914e-05,0.5869140625,2.384185791015625e-07,2.288818359375e-05,4.172325134277344e-06,0.1949462890625,3.17692756652832e-05,W2149055390,rewritten
1.0,computer_science,0.00031757354736328125,0.00013327598571777344,0.002246856689453125,7.987022399902344e-06,0.994140625,2.384185791015625e-07,1.7881393432617188e-07,5.602836608886719e-06,0.0031147003173828125,2.4020671844482422e-05,W2963076818,rewritten
0.18419053819444445,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2765811365,rewritten
0.32063802083333337,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1489991626,rewritten
0.9609375,computer_science,0.131103515625,0.075439453125,0.28466796875,0.001239776611328125,0.41748046875,7.450580596923828e-06,0.07879638671875,3.9517879486083984e-05,0.00955963134765625,0.0016012191772460938,W2268751503,rewritten
1.0,computer_science,0.016510009765625,0.62060546875,0.013885498046875,0.00018703937530517578,0.3388671875,8.702278137207031e-06,0.0004107952117919922,0.00018024444580078125,0.00936126708984375,4.315376281738281e-05,W2156985047,rewritten
0.006684197319878473,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2147169507,rewritten
0.4348415798611111,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2084341220,rewritten
0.32958984375,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2950077417,rewritten
0.004492865668402778,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2149933564,rewritten
0.77783203125,computer_science,0.08526611328125,0.003086090087890625,0.1295166015625,0.0008053779602050781,0.7333984375,3.1828880310058594e-05,0.037506103515625,2.1278858184814453e-05,0.01010894775390625,0.00029730796813964844,W2283196293,rewritten
1.0,computer_science,0.8974609375,0.00101470947265625,0.0011768341064453125,0.00034046173095703125,0.081787109375,6.866455078125e-05,5.602836608886719e-06,0.000942230224609375,0.01340484619140625,0.003692626953125,W243303449,rewritten
0.0029966566297743055,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2160654481,rewritten
5.116065343221029e-05,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2008906462,rewritten
0.1569281684027778,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1989299822,rewritten
0.07012261284722222,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2062854284,rewritten
0.0017833709716796875,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2113325037,rewritten
1.0,computer_science,0.0120086669921875,0.0010042190551757812,0.1229248046875,0.00020205974578857422,0.86279296875,5.9485435485839844e-05,0.0001876354217529297,0.00017142295837402344,0.00011968612670898438,0.0006113052368164062,W2029941278,rewritten
1.0,computer_science,0.8798828125,0.004337310791015625,0.0069427490234375,0.00501251220703125,0.0033130645751953125,6.67572021484375e-05,3.159046173095703e-06,4.553794860839844e-05,0.10003662109375,0.000461578369140625,W2605343262,rewritten
0.4630533854166667,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1884191083,rewritten
0.7290039062499999,computer_science,0.00027251243591308594,2.396106719970703e-05,0.0016727447509765625,5.334615707397461e-05,0.9931640625,1.9669532775878906e-06,0.00396728515625,1.7285346984863281e-06,0.0009250640869140625,5.781650543212891e-06,W2928165649,rewritten
0.00019563568962944878,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2084046180,rewritten
0.3154839409722222,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2963285578,rewritten
1.0,computer_science,0.87060546875,0.0260162353515625,0.005252838134765625,0.00012362003326416016,0.09521484375,4.172325134277344e-07,0.0004258155822753906,8.225440979003906e-06,0.0018587112426757812,0.0003743171691894531,W2154158105,rewritten
0.0008572472466362847,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W3037826211,rewritten
0.83642578125,computer_science,0.0016565322875976562,0.68798828125,0.044769287109375,1.5020370483398438e-05,0.2152099609375,5.960464477539063e-08,0.049652099609375,7.748603820800781e-07,0.0006718635559082031,3.159046173095703e-06,W2153959628,rewritten
0.0004839897155761719,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2095655043,rewritten
0.0012493133544921875,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1992195122,rewritten
1.0,computer_science,0.0029468536376953125,0.00196075439453125,0.337890625,6.23464584350586e-05,0.65380859375,5.364418029785156e-07,3.7550926208496094e-06,4.172325134277344e-07,0.0034046173095703125,2.2649765014648438e-06,W1500895378,rewritten
0.0008524788750542535,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2901504064,rewritten
0.98291015625,computer_science,0.125244140625,0.0014553070068359375,0.1641845703125,0.0019893646240234375,0.669921875,0.0002853870391845703,0.003559112548828125,0.0002639293670654297,0.0156707763671875,0.0175628662109375,W1979104937,rewritten
0.8876953125,computer_science,0.0091552734375,0.020751953125,0.001499176025390625,0.00017189979553222656,0.94580078125,1.5497207641601562e-06,0.0032405853271484375,1.0251998901367188e-05,0.0186920166015625,0.0004754066467285156,W2892035503,rewritten
